Instance,Global Circuit layer,Local Circuit Layer,Number of Teleported Qubits,Total Number of Teleported Qubits,Number of Teleported Qubit Swaps,Total Number of Teleported Qubits Minus Swaps,q_x1,q_x2,q_x3,q_x4,q_x5,q_x6,q_x7,q_x8,q_x9,q_x10,q_x11,q_x12,q_x13,q_x14,q_x15,q_x16,q_x17,q_x18,q_x19,q_x20,q_x21,q_x22,q_x23,q_x24,q_x25,q_x26,q_x27,q_x28,q_x29,q_x30,q_x31,q_x32,q_x33,q_x34,q_x35,q_x36,q_x37,q_x38,q_x39,q_x40,q_x41,q_x42,q_x43,q_x44,q_x45,q_x46,q_x47,q_x48,q_x49,q_x50,q_s1,q_s2,q_s3,q_s4,q_s5,q_s6
21,148,1,2,73,0,62,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_3,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_4,M_1,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
21,149,2,0,73,0,62,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_3,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_4,M_1,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
21,150,3,0,73,0,62,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_3,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_4,M_1,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
21,151,4,0,73,0,62,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_3,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_4,M_1,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
21,152,5,0,73,0,62,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_3,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_4,M_1,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
21,153,6,0,73,0,62,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_3,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_3,M_2,M_3,M_3,M_3,M_3,M_4,M_1,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
21,154,7,2,75,1,63,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_3,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_1,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
22,154,0,0,75,0,63,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_3,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_1,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
22,155,1,0,75,0,63,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_3,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_1,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
22,156,2,0,75,0,63,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_3,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_1,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
22,157,3,0,75,0,63,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_3,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_3,M_3,M_1,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
22,158,4,2,77,1,64,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_3,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_3,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
22,159,5,0,77,0,64,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_3,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_3,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
22,160,6,0,77,0,64,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_3,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_3,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
22,161,7,0,77,0,64,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_3,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_3,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
23,161,0,0,77,0,64,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_3,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_3,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
23,162,1,0,77,0,64,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_3,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_3,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
23,163,2,1,78,0,65,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_3,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
23,164,3,0,78,0,65,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_3,M_4,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
23,165,4,1,79,0,66,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_3,M_3,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
23,166,5,0,79,0,66,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_3,M_3,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
23,167,6,0,79,0,66,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_3,M_3,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
23,168,7,0,79,0,66,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_3,M_3,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
24,168,0,0,79,0,66,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_3,M_3,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
24,169,1,0,79,0,66,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_3,M_3,M_0,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
24,170,2,2,81,0,68,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_4,M_3,M_3,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
24,171,3,0,81,0,68,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_4,M_3,M_3,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
24,172,4,0,81,0,68,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_4,M_3,M_3,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
24,173,5,0,81,0,68,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_4,M_3,M_3,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
24,174,6,0,81,0,68,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_4,M_3,M_3,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
24,175,7,0,81,0,68,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_4,M_3,M_3,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
25,175,0,0,81,0,68,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_3,M_1,M_3,M_4,M_3,M_3,M_2,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
25,176,1,2,83,1,69,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_2,M_1,M_3,M_4,M_3,M_3,M_3,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
25,177,2,0,83,0,69,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_2,M_1,M_3,M_4,M_3,M_3,M_3,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
25,178,3,0,83,0,69,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_2,M_1,M_3,M_4,M_3,M_3,M_3,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
25,179,4,0,83,0,69,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_2,M_1,M_3,M_4,M_3,M_3,M_3,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
25,180,5,0,83,0,69,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_2,M_1,M_3,M_4,M_3,M_3,M_3,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
25,181,6,0,83,0,69,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_2,M_1,M_3,M_4,M_3,M_3,M_3,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
25,182,7,0,83,0,69,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_2,M_1,M_3,M_4,M_3,M_3,M_3,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
26,182,0,0,83,0,69,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_2,M_1,M_3,M_4,M_3,M_3,M_3,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
26,183,1,0,83,0,69,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_3,M_2,M_1,M_3,M_4,M_3,M_3,M_3,M_2,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
26,184,2,2,85,0,71,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_3,M_4,M_3,M_3,M_3,M_3,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
26,185,3,0,85,0,71,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_3,M_4,M_3,M_3,M_3,M_3,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
26,186,4,0,85,0,71,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_3,M_4,M_3,M_3,M_3,M_3,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
26,187,5,0,85,0,71,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_3,M_4,M_3,M_3,M_3,M_3,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
26,188,6,0,85,0,71,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_3,M_4,M_3,M_3,M_3,M_3,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
26,189,7,0,85,0,71,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_3,M_4,M_3,M_3,M_3,M_3,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
27,189,0,0,85,0,71,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_3,M_4,M_3,M_3,M_3,M_3,M_2,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
27,190,1,3,88,0,74,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_3,M_4,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
27,191,2,1,89,0,75,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
27,192,3,0,89,0,75,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
27,193,4,0,89,0,75,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
27,194,5,0,89,0,75,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
27,195,6,0,89,0,75,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
27,196,7,0,89,0,75,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
28,196,0,0,89,0,75,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
28,197,1,0,89,0,75,M_0,M_0,M_1,M_2,M_1,M_1,M_0,M_2,M_1,M_4,M_0,M_4,M_2,M_4,M_2,M_1,M_1,M_1,M_2,M_1,M_0,M_2,M_1,M_4,M_4,M_0,M_2,M_0,M_0,M_4,M_2,M_3,M_4,M_2,M_1,M_0,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_1,M_1,M_2,M_4,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_3,M_3
